start_time,end_time,participant,backchannel
0.6412614880000547,1.6568037700000104,0,False
2.030014753000046,2.5867947560000175,0,False
2.5867947560000175,3.856474918999993,0,False
5.431905014999984,6.565868435000084,0,False
6.678399156000069,7.154490668999983,0,True
8.184579578000012,10.05432079000002,0,False
16.643358670999987,17.07616913700008,0,True
20.635533758000065,20.981782130000056,0,False
22.955397855,23.29299001800007,0,False
24.686639718000038,24.97273558900008,0,False
24.97273558900008,25.656135161000066,0,False
26.748480126999993,31.803706368000007,0,False
32.73857697400001,33.52185092500008,0,False
33.53438487800008,34.60998077800002,0,False
40.97305364099998,41.387792673000035,0,True
52.12481740800001,52.47972199000003,0,False
56.47023448499999,56.94632599700003,0,True
57.54360444000008,59.57082001200001,0,False
60.150786036,63.79580997599999,0,False
63.897820566000064,66.75725310000007,0,False
66.75725310000007,67.78722524500006,0,False
68.17675466399999,71.05927236600007,0,False
71.18045929700008,72.09801748400002,0,False
72.79051422999999,76.90387624700008,0,False
77.38862396800005,78.92077301699999,0,False
79.22374034300003,82.00160732200004,0,False
84.11616119899998,88.07204885600004,0,False
92.60090765500001,93.01640570200004,0,True
94.24558742500005,94.61780442600002,0,True
98.028350897,98.531450157,0,False
108.34122137600002,108.75671942300005,0,False
113.49166592200004,113.85522671199999,0,True
114.21179388200005,115.42366319200005,0,False
115.77856777200009,118.40139919199999,0,False
119.34492601200009,123.33710109200001,0,False
124.60956386200007,124.964468442,0,True
126.09843186199998,126.41871161200004,0,True
128.08070380200002,130.77444749200004,0,False
130.77444749200004,132.08153509200008,0,False
134.89480312199998,135.33626980200006,0,True
138.37626186199998,139.146664492,0,False
139.82184881199998,140.999093282,0,False
149.535778262,149.985901142,0,True
150.704366522,151.04195868199997,0,False
159.466112942,160.06339138200008,0,False
161.95910122199996,168.41829596200012,0,False
169.64747768199993,171.80453640200005,0,False
172.54031419199998,173.5617468920001,0,False
178.6878853920001,179.787223982,0,False
184.05473517200005,184.6000763620001,0,False
185.18004238200012,187.89109849199997,0,False
188.85193772200012,192.16726589200005,0,False
192.93766852200008,193.785977032,0,False
196.64418870199995,197.77815212200005,0,False
198.29752468200002,199.63923712200005,0,False
200.04607896200002,201.5176345420001,0,False
201.98506985200004,202.80907232200013,0,False
203.55762787200013,209.80071682200003,0,False
209.9535601220001,210.91706838200014,0,False
211.95581350200007,213.1177292420001,0,False
213.15902660199993,214.30641452199995,0,False
214.30641452199995,215.06339265200006,0,False
215.50485932200002,215.77320181200014,0,False
216.2925743720001,223.8497112020001,0,False
224.91961432200003,226.15532196200013,0,False
228.345342922,228.74352855199993,0,True
229.91211681200014,230.24970897200012,0,True
232.89850902199998,233.37460053200004,0,True
236.94262136200007,237.33215078199999,0,True
238.21508413200002,238.59595734200013,0,True
240.04154430200003,240.41376130200013,0,True
242.0341350320001,243.783983552,0,False
243.783983552,246.743112902,0,False
260.39728018200015,260.9685899919999,0,False
261.972710272,262.67386323200014,0,False
263.47889069199994,267.26331676200004,0,False
269.531243602,269.990022692,0,True
272.50032339200004,272.9331338620001,0,True
281.2291075720001,281.6965428720001,0,True
287.66932730199994,288.15407502200003,0,True
290.3803834020001,291.064223942,0,False
294.518051462,308.353999132,0,False
309.531243602,309.860179552,0,True
310.933549512,312.2925743720001,0,False
312.53661082199994,313.4974500520001,0,False
316.0856566420001,316.33668671199996,0,True
321.37626312200007,321.6186369820001,0,False
325.54838217200006,332.0856566420001,0,False
332.882027902,335.2451730419999,0,False
335.8770763220001,337.019695952,0,False
338.371727202,340.128937692,0,False
340.62234162200014,341.115745552,0,True
342.53536388200007,342.98548676200005,0,True
344.83092194200015,348.163562522,0,False
355.254660552,355.68747101199995,0,True
361.6965428720001,362.1033847120001,0,True
365.40140046199997,365.72168020200013,0,True
370.15532196200013,370.5535075920001,0,True
381.687055362,382.2583651819999,0,False
383.9809508320001,388.5011546920001,0,False
390.163146882,390.5526763020001,0,True
400.34451162200014,401.26206981200005,0,False
406.7171442719999,410.2593391920001,0,False
410.2593391920001,411.0122866820001,0,False
411.5662840819999,413.0205272520001,0,False
421.73033641199993,422.163146882,0,True
426.66603831200007,427.08153636200007,0,True
429.803379522,432.09486831200013,0,False
432.09486831200013,435.90225558200007,0,False
438.42261131199996,438.7785394020001,0,True
441.46847696199995,441.88212313199995,0,True
450.79599257200005,452.1331278619999,0,False
468.036931082,468.354380462,0,True
468.431337892,468.787265992,0,True
483.02686485200013,483.47898974199995,0,True
488.36221396200006,488.70852238200007,0,True
501.3067286219999,501.6434173619999,0,False
506.0745167020001,506.6228383619999,0,False
509.67227640199997,519.4868232320001,0,False
521.151027582,521.497336002,0,True
534.1244012820001,535.336480752,0,False
536.670043662,537.093309512,0,True
537.506955682,538.266910272,0,False
538.545880942,545.978319922,0,False
546.593979332,547.709862022,0,False
548.2678033620001,551.583020012,0,False
552.1409613520001,554.6805564320001,0,False
555.392412632,557.9704864220001,0,False
563.959973652,564.4024788620001,0,True
567.8138922920001,570.4569307620001,0,False
571.317381942,572.9892792320001,0,False
574.0534911620001,578.7094154719999,0,False
578.853710642,579.344314242,0,True
583.304049342,587.613665232,0,False
588.4698166019999,589.948038682,0,False
594.651697402,595.065343572,0,True
597.9801061019999,598.3745129120001,0,True
599.669597122,600.0832432820001,0,True
603.1326813219999,603.546327482,0,True
607.708075832,613.893529002,0,False
625.506955682,625.978319922,0,True
634.863330322,635.2384977820001,0,False
636.392859182,636.921941492,0,False
645.932007712,646.3937522720001,0,False
652.8738430920001,656.0255252119999,0,False
656.4872697720001,658.6805564320001,0,False
659.0364845320001,661.6530370419999,0,False
662.1015895520001,666.045657662,0,False
666.382346412,666.7478941820001,0,False
666.911428712,674.0360379919999,0,False
676.7003528420001,677.0513263419999,0,False
678.055940932,679.516443592,0,False
681.1991259719999,688.890198532,0,False
688.9807723320001,690.2714491120001,0,False
690.949907432,691.2481174620001,0,True
693.8261912520001,694.259076772,0,True
701.320289102,701.490114992,0,False
708.9037699020001,709.186813052,0,False
709.2568662320001,712.198679422,0,False
712.737381412,714.7354330219999,0,False
714.831667692,716.3159017520001,0,False
716.825744702,718.970932972,0,False
719.525301942,726.201358702,0,False
727.1212754520001,733.9612274720001,0,False
734.0631230120001,734.481648562,0,False
734.6118484120001,736.149417832,0,False
736.149417832,737.8725034519999,0,False
738.7382745020001,739.0461042119999,0,False
739.9311146220001,746.257290592,0,False
746.8296749919999,748.9417900720001,0,False
750.311133732,750.6833507320001,0,True
758.7872252420001,759.2286919219999,0,True
771.8251390720001,772.586885482,0,False
773.3644188920001,773.947572942,0,False
773.947572942,780.0588567220001,0,False
783.046911522,783.3845036920001,0,True
783.488378202,784.1895311520001,0,False
785.046495872,785.410056672,0,True
791.488378202,795.177658942,0,False
798.4496330820001,798.8131938719999,0,True
804.145418812,804.4656985519999,0,True
816.9685899919999,823.2558738020001,0,False
823.3845036920001,823.895220042,0,False
825.160343652,825.4999954220001,0,False
825.525469302,826.621925972,0,False
826.8989246720001,827.262485462,0,False
827.4356096519999,836.6087031620001,0,False
839.1940670820001,840.007750762,0,False
841.0724645020001,841.4966187620001,0,True
843.400984812,843.600077622,0,False
845.211795152,846.1120409220001,0,False
846.657382102,850.1804592920001,0,False
850.864299832,859.1493591120001,0,False
859.1493591120001,860.560916862,0,False
861.030014752,861.315669662,0,False
862.371727202,863.3412226419999,0,False
867.383672392,867.695295932,0,True
868.015575672,871.168098452,0,False
871.7826893120001,872.3107180820001,0,False
872.7435285519999,875.1654964420001,0,False
875.1654964420001,882.682519442,0,False
885.947572942,886.3544147819999,0,True
897.964054062,898.4228331620001,0,True
3.8997559660000434,5.041095882000036,1,False
5.041095882000036,7.14583446000006,1,False
11.181290593000085,11.450589022000031,1,True
11.51179537600001,16.49620311299998,1,False
17.05186310099998,19.994974268000078,1,False
20.55762787399999,21.602455002000056,1,False
21.602455002000056,23.362239692000003,1,False
26.332982078999976,26.592668359000072,1,True
32.141298531000075,32.53948416000003,1,False
32.59142141500001,32.937669787999994,1,False
33.17138743999999,33.552260649999994,1,True
36.791345525,37.23120949600002,1,False
37.23120949600002,39.49924494900006,1,False
39.527675445,40.64831992900008,1,False
40.677222930000084,41.020658583,1,False
41.606794432000015,49.24478615600003,1,False
49.24478615600003,52.02959910599998,1,False
52.817314152999984,56.13264232200004,1,False
79.20642792500007,79.682519437,1,True
82.03001475300005,82.75713633600003,1,False
83.82185008200008,84.50569061800002,1,False
86.75630504000003,87.215084134,1,False
87.47477041399998,88.31442271700007,1,False
88.86842011400006,89.26660574200002,1,False
89.34451162599998,94.075150269,1,False
94.075150269,95.11120835700001,1,False
95.97682928900008,98.63289638100002,1,False
98.63289638100002,99.42366318799998,1,False
99.78722397900003,108.43643967800006,1,False
109.89933905300006,112.799169172,1,False
118.669741682,118.99002142200004,1,True
123.11203965200002,123.99497300200005,1,False
124.17675340200003,125.81727077200003,1,False
125.81727077200003,130.58401088200003,1,False
132.25465928200003,132.54031419199998,1,True
132.59225144200002,134.64377305200003,1,False
134.87749070200005,138.16685024200012,1,False
139.58813116199997,139.943035742,1,True
142.09843186199998,145.35355745200002,1,False
145.35355745200002,149.33858014200007,1,False
149.45419215200002,150.50811166200003,1,False
150.60332154200012,151.50073777199998,1,False
153.552259382,154.10625678200006,1,False
156.25465928200003,159.78639268199993,1,False
163.70066188199996,165.6050279320001,1,False
172.16809719200012,172.6182200720001,1,False
179.76125535199992,181.40593512199996,1,False
181.59637172200007,183.23775355200007,1,False
183.23775355200007,183.48342536200005,1,True
191.56133124199994,192.50485805200003,1,False
198.57452338199994,198.84286587200006,1,False
201.82925808200014,202.41788031199997,1,False
224.84328278200007,225.52712332199997,1,False
226.58318085200005,228.3112530720001,1,False
228.3112530720001,233.1895311520001,1,False
233.90799653200008,234.31483836199993,1,False
234.7130239920001,239.7872252420001,1,False
241.21549978199994,241.68293508199997,1,False
244.91355354199993,245.36642258199993,1,False
245.36642258199993,249.353999132,1,False
250.11574555200002,258.7822736720001,1,False
266.756305042,271.5314641220001,1,False
271.5314641220001,272.40575054199996,1,False
272.50764607200006,278.14953909200005,1,False
278.48879385199996,281.154906312,1,False
281.75218476199996,285.24929332199997,1,False
285.675110172,290.003214832,1,False
294.71385529199995,294.9129481020001,1,False
304.63553376200014,305.59637299200006,1,False
308.37501618199997,311.2245716420001,1,False
311.7439442020001,312.14212982200013,1,True
312.479721992,313.457873642,1,False
314.62646190199996,316.7619681919999,1,False
316.7619681919999,317.1021377620001,1,True
317.856890572,318.55804352200005,1,False
319.1466657520001,321.37131155200007,1,False
323.31030243199996,324.0027991820001,1,False
338.50527497199994,340.5187221120001,1,False
340.5187221120001,343.7958814520001,1,False
343.96900564200007,344.63553376200014,1,False
348.09801748200005,348.383672392,1,False
352.30659780200006,356.262485462,1,False
356.5394841620001,362.3626907419999,1,False
362.3626907419999,366.5666997320001,1,False
366.71385529199995,366.999510192,1,False
367.2591964720001,370.8948043920001,1,False
371.2497089720001,373.05020051200006,1,False
373.595541692,374.5840121520001,1,False
375.45828929200013,382.48713125200004,1,False
388.90304495199996,391.830506292,1,False
393.3799677620001,394.2715573219999,1,False
398.088945632,399.1206971319999,1,False
404.32307892200004,406.14953909200005,1,False
412.201891992,412.66932730199994,1,True
