start_time,end_time,participant,backchannel
2.11024824632,8.16941337971,0,False
8.42187859361,10.8062722804,0,False
11.6197713029,12.9662524437,0,False
15.177709714,16.2717256409,0,False
16.2717256409,17.646258472,0,False
18.2072922807,18.4597574946,0,False
18.7683260893,26.9313680052,0,False
27.7480430624,29.6275063213,0,False
30.0540656563,35.8888172662,0,False
36.5340061462,36.9547815027,0,False
37.9730327646,39.038997001,0,False
39.3195139054,40.1330129279,0,False
41.760010973,46.7251601795,0,False
47.1178838456,47.9033311777,0,False
48.2992308784,50.2067458278,0,False
52.4847167313,60.8160687897,0,False
61.7475577945,65.3942775507,0,False
65.3942775507,66.516345168,0,False
66.8249137628,68.5080151887,0,False
69.6046390594,73.0549969826,0,False
75.2991322172,76.0845795493,0,False
77.7558219997,79.1023031404,0,False
80.8695596377,81.3744900654,0,False
82.2015738591,83.7724685233,0,False
83.7724685233,86.7178960187,0,False
89.879935487,91.4508301512,0,False
96.4706332574,97.7049076364,0,False
102.277333177,107.04612055,0,False
107.720518825,112.152685914,0,False
115.687198908,117.258093572,0,False
118.436264571,121.550002209,0,False
121.982806605,129.468712303,0,False
130.910078476,134.023963619,0,False
138.112903707,140.849348227,0,False
141.321149006,142.484924262,0,False
144.567672704,148.436439095,0,False
150.103468515,152.305205485,0,False
158.207193854,159.469519902,0,False
160.22691553,161.489241577,0,False
163.677273393,164.96765113,0,False
165.444529859,173.467313182,0,False
176.786372841,177.824285368,0,False
183.828504982,186.689777355,0,False
187.110552705,189.803514939,0,False
190.168186908,195.385801237,0,False
196.171248555,200.799777396,0,False
201.176016096,203.588461431,0,False
206.006690889,206.511621308,0,False
207.773947356,209.709513962,0,False
215.501178856,220.466327976,0,False
220.971258395,223.27149697,0,False
228.222180045,228.558800324,0,False
231.8035448,233.823266475,0,False
237.133365888,245.436666111,0,False
247.203922577,248.129628345,0,False
250.1889692,253.723482132,0,False
259.561409762,260.54321891,0,False
261.412821298,262.787354105,0,False
264.310536729,266.021689815,0,False
266.891292204,267.816997972,0,False
270.117236547,271.042942315,0,False
271.435665974,271.968648083,0,False
272.977058885,277.942208005,0,False
279.120378982,280.635170239,0,False
280.999842208,282.570736845,0,False
282.963460504,284.337993311,0,False
284.89902711,285.207595699,0,False
286.161353157,286.946800476,0,False
287.944802512,291.198798546,0,False
293.386830361,294.368639509,0,False
294.593053028,295.378500347,0,False
296.416412875,296.753033154,0,True
297.145756813,301.213251854,0,False
301.5229782,302.95361435,0,False
305.863757472,308.696978084,0,False
309.762942275,312.231490927,0,False
313.185248361,314.054850727,0,False
315.06471154,315.4293835,0,False
317.140536543,318.795586208,0,False
319.524930128,320.394532494,0,False
320.887604351,322.346292191,0,False
324.141600301,324.842892532,0,False
326.413787129,327.788319902,0,False
328.882335782,330.733747271,0,False
330.733747271,333.454761127,0,False
336.779035689,338.995119139,0,False
345.750951011,347.826776014,0,False
349.08910203,350.54778987,0,False
354.348352972,355.778989122,0,False
357.277296559,359.325069873,0,False
359.521431698,360.222723928,0,False
361.709463458,363.953598596,0,False
364.90735603,367.319801304,0,False
372.397157055,373.126500975,0,False
373.771689827,375.903618209,0,False
376.735918421,377.549417409,0,False
381.420550523,393.735242095,0,False
393.735242095,394.604844462,0,False
395.570169045,397.449632223,0,False
398.543648103,402.835556556,0,False
404.868863994,406.299500145,0,False
407.309360957,415.219937321,0,False
416.403891843,417.638166169,0,False
417.638166169,418.367510089,0,False
418.591923603,421.705661108,0,False
427.434768475,429.699412216,0,False
429.882643735,431.706940081,0,False
433.122342419,434.191757519,0,False
435.072452307,438.12343068,0,False
447.616863486,448.780638741,0,False
449.881507226,450.7936554,0,False
455.264117107,455.956091583,0,False
459.44741735,463.190370199,0,False
466.62561421,467.128868374,0,False
470.4943806,476.470523804,0,False
476.924521227,479.723872517,0,False
480.667474076,488.216286544,0,False
488.537645411,489.795780823,0,False
489.795780823,500.678652132,0,False
501.851747945,502.166281798,0,True
509.838163033,512.511700782,0,False
512.990326575,514.154101831,0,False
522.965130708,524.034545808,0,False
526.833897098,527.746045271,0,False
528.029125739,533.470561394,0,False
536.304041472,536.893126971,0,False
537.510264161,539.193365587,0,False
541.270348383,543.486431927,0,False
547.378383438,552.567946168,0,False
552.567946168,558.408480998,0,False
559.502496925,561.606373708,0,False
562.693156933,570.154906588,0,False
570.770025447,576.857242271,0,False
577.77108908,583.653405231,0,False
583.653405231,584.27054242,0,False
584.775472848,585.617023561,0,False
592.02713104,592.868681753,0,False
600.979954027,605.187707592,0,False
605.804844782,611.695699772,0,False
613.294646127,617.670709834,0,False
625.245824714,627.798528543,0,False
629.996969133,632.942396629,0,False
633.335120295,635.579255529,0,False
636.084185957,637.655080621,0,False
638.512824049,639.017754477,0,False
641.093579569,642.383957329,0,False
647.199597051,649.05100862,0,False
649.808404262,653.651485851,0,False
654.26862304,656.765223489,0,False
657.376284923,664.781931198,0,False
665.31808935,667.197552609,0,False
667.506121204,669.441687844,0,False
669.946618272,673.004252529,0,False
673.901906623,676.931489189,0,False
678.041697831,680.257781375,0,False
687.423979116,699.317895859,0,False
699.793325115,701.756943446,0,False
703.496148252,705.852490249,0,False
707.32274535,711.390240463,0,False
713.101393579,717.561612358,0,False
717.898232643,721.460797328,0,False
721.707186787,734.106033958,0,False
734.975636361,736.378220883,0,False
737.176684895,740.73924958,0,False
741.496645222,744.554279479,0,False
747.359448522,748.902291496,0,False
750.002091401,754.658672013,0,False
754.911137227,755.696584559,0,False
757.082683832,757.671769331,0,False
759.495129209,765.526242652,0,False
765.975069699,768.780238742,0,False
769.806292312,771.910169095,0,False
772.976133331,778.810884941,0,False
779.259711988,780.522038057,0,False
781.805183116,784.554248778,0,False
790.481546624,792.781785239,0,False
795.390592449,796.73707359,0,False
796.961487113,800.916775464,0,False
803.711243237,811.537664867,0,False
811.986491914,813.080507841,0,False
813.725696721,814.567247434,0,False
815.212436314,821.888738637,0,False
822.262369868,823.805212842,0,False
824.310143269,824.590660174,0,False
826.32986498,830.481515164,0,False
832.171200669,836.669034765,0,False
842.059628224,845.708220917,0,False
846.085661541,847.501063879,0,False
848.130131584,848.947919602,0,False
851.049807623,856.176709425,0,False
856.418766477,861.199680956,0,False
861.199680956,868.025065444,0,False
870.13652345,877.748242556,0,False
878.224123799,886.968164755,0,False
892.300181745,893.275236672,0,False
900.629840107,907.109237362,0,False
11.3112027081,13.1345625862,1,False
27.3272677059,31.619176342,1,False
36.7864713601,38.3012626434,1,False
39.5158757384,40.91846026,1,False
44.9018003014,55.3370291423,1,False
59.5875776312,62.7854703405,1,False
64.1319514813,65.1698640273,1,False
68.3142612995,69.7448975116,1,False
71.3718955566,74.962511932,1,False
76.6175616675,77.7676809752,1,False
87.0186630629,88.6737127984,1,False
89.5713668922,93.1058798867,1,False
93.8618260472,95.797392687,1,False
97.7890627077,99.8368361093,1,False
107.103381636,107.468053612,1,False
112.292944366,114.761493124,1,False
116.276284407,123.766085753,1,False
127.675869342,128.367843818,1,False
129.059818295,130.412313862,1,False
133.866696693,137.326569075,1,False
138.270170633,140.000106824,1,False
142.547831032,142.862364885,1,False
143.907151613,149.096960186,1,False
153.928218481,155.909781754,1,False
172.24199907,174.626392715,1,False
177.908440438,179.591541835,1,False
190.588962257,199.846019938,1,False
203.846710764,204.351641183,1,False
209.357858759,215.360920406,1,False
218.053882641,220.354121216,1,False
223.552013869,223.972789218,1,False
224.799873872,226.370768509,1,False
229.615512984,231.5230279,1,False
234.159886755,235.057540833,1,False
235.927143221,236.965055749,1,False
244.426805273,245.352511041,1,False
245.77328639,247.119767507,1,False
255.04191156,258.548372802,1,False
267.620636142,269.640357818,1,False
277.100657306,280.13023982,1,False
281.813341216,286.105249777,1,False
294.621104718,297.482377092,1,False
309.258011869,310.744751398,1,False
311.922922346,314.503677755,1,False
315.709900392,316.186779109,1,False
319.06424455,321.785258406,1,False
327.451699631,331.294781056,1,False
332.571282305,334.787365754,1,False
335.348399539,336.779035689,1,False
343.478764183,345.161865537,1,False
352.328631347,353.394595538,1,False
353.394595538,356.368074596,1,False
364.121908732,368.582127319,1,False
368.582127319,374.388826991,1,False
376.230988015,378.671484978,1,False
395.233548774,396.10315114,1,False
400.058439322,400.956093377,1,False
403.107391147,409.783693184,1,False
412.308345215,417.61011448,1,False
417.61011448,418.816337117,1,False
419.012698942,419.910352997,1,False
420.357162876,421.198713553,1,False
421.198713553,427.969476025,1,False
428.504183575,431.209174709,1,False
431.864207008,432.870715337,1,False
433.78286351,436.959655424,1,False
436.959655424,442.747078317,1,False
442.747078317,448.877743673,1,False
448.877743673,449.535519988,1,False
449.535519988,454.788235331,1,False
454.788235331,462.305594415,1,False
463.731902763,476.155989952,1,False
477.427775391,478.056843097,1,False
478.214110023,483.781359219,1,False
484.322891783,487.594043853,1,False
488.317471714,491.462810243,1,False
491.871704252,494.325068304,1,False
500.876693001,502.166281798,1,False
502.826802889,508.110971617,1,False
508.42550547,509.432013799,1,False
511.543470852,512.549979181,1,False
513.210500272,514.971889848,1,False
515.349330472,518.43176223,1,False
520.004431494,521.640007529,1,False
524.946693981,526.393549704,1,False
528.312206207,530.859930415,1,False
540.203226442,540.848415322,1,False
542.168002477,544.917068139,1,False
553.779952077,555.883828859,1,False
586.360689573,590.961166804,1,False
591.438045541,591.942975969,1,False
593.221494753,595.886405344,1,False
596.727956057,598.831832839,1,False
599.364814958,600.17831398,1,False
605.019397449,606.253671829,1,False
611.835958225,616.632797288,1,False
619.495228175,625.358031476,1,False
625.761163878,631.203191822,1,False
631.511760417,632.493569582,1,False
634.96211834,635.382893696,1,False
639.747098428,640.953321117,1,False
642.019285353,645.441591586,1,False
649.135163691,649.555939048,1,True
653.763692613,654.016157827,1,True
654.352778112,655.278483896,1,False
656.20418968,656.84937856,1,False
669.273377701,669.694153058,1,True
679.556489115,685.896171152,1,False
686.648941278,698.627013093,1,False
699.204239616,705.151197988,1,False
705.852490249,706.918454485,1,False
707.106277478,710.023653283,1,False
711.782964129,712.933083437,1,False
713.353858793,717.589664048,1,False
741.131973246,741.524696912,1,False
742.338195935,748.060740783,1,False
748.397361068,748.818136425,1,True
749.132488998,749.609367735,1,True
752.386485088,754.742827085,1,False
757.840079473,765.862862937,1,False
768.628121314,771.405238667,1,False
771.405238667,779.007246774,1,False
779.119453536,782.541759769,1,False
786.918981939,789.696099291,1,False
793.679439333,795.053972164,1,False
813.136611222,815.57710829,1,False
825.095590601,825.909089624,1,False
837.518276168,839.877280065,1,False
840.443441,841.229775632,1,False
848.067224814,856.528185456,1,False
868.438040675,874.414183774,1,False
874.791624391,875.389238701,1,False
887.267640187,889.972631274,1,False
890.287165122,892.834889285,1,False
893.747037443,895.036626217,1,False
895.817472242,900.724200261,1,False
