start_time,end_time,participant,backchannel
6.10509363999995,6.922881640000014,0,False
16.81531362999999,17.62881263999998,0,False
18.227524099999982,21.425416750000068,0,False
26.40936600000009,28.00831233000008,0,False
31.711135400000103,37.29342169999995,0,False
39.76775378000002,40.69345954999994,0,False
41.19838997000011,44.78900627999997,0,False
46.20055102000015,48.697151430000076,0,False
61.00982515999999,65.49809555000002,0,False
67.82493653000006,70.93867412000009,0,False
74.13656676999994,74.80980733000001,0,False
75.53915127000005,79.21392265000009,0,False
84.13598516000002,84.50065713000004,0,False
87.56725082000003,95.89860273,0,False
97.84718610000004,101.52195748000008,0,False
101.74637099999995,104.74790183000005,0,False
105.14640961000009,112.15933210000003,0,False
112.63621082000009,113.30945137999993,0,False
114.4430857100001,115.59320500000013,0,False
121.99216643,123.92773303000013,0,False
125.3936543100001,126.20715332000009,0,False
127.12100028999998,128.63579154000013,0,False
131.38485716000014,132.31056293000006,0,False
132.56302814000014,133.65704404000007,0,False
137.2227847900001,139.60717842999998,0,False
141.17807306999998,142.88922616000013,0,False
143.48091965000003,144.12610852000012,0,False
146.7941951800001,150.9177936000001,0,False
153.36407398999995,154.40198652000004,0,False
155.60820919000003,158.55363663000003,0,False
159.11467042999993,160.65751337999995,0,False
163.94534447,168.8824419,0,False
170.0207023800001,171.05861490999996,0,False
171.28302843000006,175.21026501999995,0,False
175.7432471300001,176.44453937999992,0,False
182.07512754000004,183.11304006,0,False
184.23510766000004,185.77795061000006,0,False
189.6756862300001,190.4611335500001,0,False
191.4767777500001,192.4585869,0,False
200.45186925999997,202.49964262000003,0,False
204.40715754000007,205.9500004900001,0,False
214.87882925000008,217.2351712100001,0,False
224.97598760000005,229.66061981999997,0,False
238.68140517999996,241.43047079000007,0,False
243.48085216000004,244.93954003,0,False
245.58472890000007,246.87510664,0,False
247.94107086000008,248.41794959000003,0,False
248.89482832,249.6522239400001,0,False
250.74623984999994,251.50363547999996,0,False
252.00856590000012,253.49530546999995,0,False
258.33638902000007,260.04754211,0,False
263.87876483000014,264.86057398,0,False
269.53334740000014,271.8055342800001,0,False
276.61539003000007,278.1301812900001,0,False
281.75202541,282.62162779999994,0,False
283.40707511999994,284.97796975999995,0,False
286.66107115,288.00755227000013,0,False
290.90265969999996,300.8890613200001,0,False
302.51573110000004,305.20869332999996,0,False
305.48921023,306.75153628,0,False
310.08968738,310.76292794000005,0,False
315.7596540700001,316.6012047700001,0,False
319.06975349000004,323.1372485300001,0,False
0.38057761999994,1.3241791600000852,1,False
1.8274333100000604,9.281885500000044,1,False
10.084615080000049,14.834076180000011,1,False
16.092211570000018,18.293948499999942,1,False
21.677881959999922,31.047146399999974,1,False
37.91055888000005,38.35938592000002,1,False
39.08872986000006,40.12664239000014,1,False
40.945924760000025,42.18019912,1,False
44.34017924,44.9573164200001,1,False
48.10806593999996,49.594805510000015,1,False
50.26804607000008,50.913234930000044,1,False
51.530372110000144,51.95114746000013,1,False
52.54023295000002,59.60925881999992,1,False
60.17029260999993,60.871584859999984,1,False
66.03107765999994,67.09704187000011,1,False
71.13503594999997,72.28515524,1,False
74.13656676999994,75.93187493000005,1,False
80.51731715000005,83.57495136000011,1,False
83.96767502000012,85.7629831700001,1,False
95.57499922000011,96.66901512000004,1,False
101.10118213999999,102.08299127999999,1,False
111.37388478000003,112.27153885999996,1,False
113.37712149000004,114.4430857100001,1,False
115.22853303000011,115.87372189999996,1,False
116.77137598000013,117.50071991999994,1,False
118.08980539999993,119.46433821000005,1,False
129.81396252000013,130.71161660000007,1,False
135.34332156000005,137.92407703999993,1,False
138.09238718000006,140.9817112400001,1,False
141.71366318000014,144.23831526999993,1,False
144.23831526999993,146.37024371000007,1,False
150.97389698000006,152.34842978999995,1,False
154.82276187000002,155.24353722,1,True
161.92562279000003,162.54275997000013,1,False
172.09652744000005,176.58479783000007,1,False
180.36397445000011,181.40188697999997,1,False
184.31926273,184.76808976999996,1,False
185.6937955400001,186.78781144999994,1,False
187.37544765999996,189.42322102000003,1,False
190.18061665000005,192.42475185000012,1,False
193.10377577000008,193.55260281000005,1,False
194.61394163,195.87626767000006,1,False
196.26899133000006,198.73754005,1,False
199.07416033000004,199.69129751000014,1,False
202.61184937999997,205.33286331,1,False
205.61338021000006,206.17441400000007,1,False
206.59518935000006,209.62477187000013,1,False
210.5354427100001,214.57488605999993,1,False
222.15462571000012,224.87563964000014,1,False
226.40662378000002,227.33232954999994,1,False
231.50017255000012,236.10064970000008,1,False
237.05440715999998,237.69959603000007,1,False
245.9494008700001,248.58625972999994,1,False
255.44706496000003,258.0839238200001,1,False
259.93533535000006,262.43193576,1,False
267.35717438000006,267.80600142000003,1,False
268.28288015,268.70365549999997,1,False
269.89801936999993,272.8995501900001,1,False
272.8995501900001,275.78887426000006,1,False
280.26528585000005,283.79979877999995,1,False
285.1462799000001,285.6792620000001,1,False
286.29639918,287.75508706000005,1,False
288.0917073400001,289.0454648,1,False
289.4439718200001,290.9587630799999,1,False
291.12707322000006,292.97848475,1,False
294.0163972800001,299.43037344000004,1,False
300.4118543500001,304.8720730499999,1,False
305.18064164,306.05024402999993,1,False
307.06010487000003,310.51046273,1,False
311.5203235700001,313.28758003999997,1,False
314.0449756600001,315.2511983300001,1,False
317.63911729999995,318.7611849,1,False
318.9575467300001,321.9310258600001,1,False
322.2676461400001,323.44581712000013,1,False
323.69828233,325.2130735800001,1,False
