start_time,end_time,participant,backchannel
0.4173981060499994,0.9826126223199996,0,False
1.2378707909499997,1.5842925912399997,0,False
1.9671798441900004,3.2252379610400004,0,False
3.62635794037,4.027477919569999,0,False
4.027477919569999,6.68945596397,0,False
9.205572197670001,10.554793946169998,0,False
19.47059712207,20.45516434387,0,False
21.33606641417,23.79748446887,0,False
23.79748446887,25.256102575369997,0,False
27.06114248207,30.962945916969996,0,False
35.298680781070004,37.874053396570005,0,False
39.49311439577,41.09303614457,0,False
43.228157082770004,45.730598792470005,0,False
46.29724513607,46.570736033370004,0,False
46.68013239227,47.07213601157,0,False
48.02023778867,50.25830496427,0,False
50.67225567167,52.75078649057,0,False
52.95590466347,53.01060284297,0,False
53.581807987670004,55.063217014370004,0,False
55.40052245427,58.07161688387,0,False
58.473640292969996,59.63597660627,0,False
60.37440202877,60.87580200697,0,False
61.06678675697,63.61936846447001,0,False
63.90484943527,65.86942571367,0,False
72.74238248097,74.14630242007,0,False
78.97483489676999,79.90014576576999,0,False
81.33597297617,81.57299842047,0,True
81.57299842047,85.95849134077,0,False
86.23797286186999,87.89259279007,0,False
90.21270723487,90.71866539477,0,False
90.71866539477,91.77160534907,0,False
94.06170384317,94.42180019117,0,False
95.76789621117,96.35134345816999,0,False
96.35134345816999,97.62307613117,0,False
97.62307613117,97.97405611517,0,False
98.50736336517,98.73071426416999,0,False
101.82031099717,102.70459823117,0,False
102.70459823117,103.19688184617,0,False
103.19688184617,103.48860547017,0,False
104.20423998516999,104.75577996116999,0,False
104.87064536217,106.51614892717,0,False
106.51614892717,107.32294707317,0,False
107.47792524817,107.86992886816999,0,False
108.10239613016999,109.53366515917,0,False
113.53623310917,114.59373124516999,0,False
116.60388933917,116.85914751016999,0,False
117.24203476617,117.45626930217,0,True
117.45626930217,118.80093288017,0,False
119.55446529017,119.91000345616999,0,False
120.37493798217,122.02499972816999,0,False
123.33730211317,128.06413645317002,0,False
128.11570889317002,130.67284878217,0,False
130.67284878217,132.80659998217,0,False
132.80659998217,134.10568174417,0,False
134.10568174417,135.76030167217002,0,False
135.76030167217002,136.78679596317002,0,False
136.78679596317002,137.94457409517,0,False
137.94457409517,138.65109224617,0,False
138.65109224617,140.44792232917,0,False
140.44792232917,148.01403308917,0,False
148.01403308917,149.30399848717002,0,False
149.30399848717002,150.12902936117,0,False
150.72615115317,151.11359659117002,0,False
152.18021109017002,154.35902190417002,0,False
154.60203797217002,155.33674531717,0,False
156.13175776117,156.43259774817,0,False
156.43259774817,161.94799750917002,0,False
161.94799750917002,163.77127015717002,0,False
163.94734636117002,166.30848444117,0,False
175.16815095417002,175.31712418717,0,True
175.31712418717,176.28345869017002,0,False
176.28345869017002,177.84093127317,0,False
180.13344256117,180.53912072517002,0,False
180.53912072517002,183.00509698217002,0,False
183.00509698217002,185.10641870917001,0,False
185.24772233917,185.84484413117002,0,False
197.82112076417002,201.26132076517,0,False
204.24787984917,205.61414480917,0,False
206.32817272817002,209.07275206817002,0,False
209.80016789717,210.44287150617,0,False
211.95618780417,216.72931672617,0,False
221.85644114117002,222.30314294017,0,True
230.49178201617002,230.72416727417001,0,False
230.72416727417001,231.54472197117002,0,False
231.79086377817,232.18286739817,0,False
232.18286739817,232.64780192317002,0,False
244.23899574217,245.53351932317,0,False
245.53351932317,252.65483001617002,0,False
257.03068437117,258.69897884417003,0,False
258.69897884417003,260.77750966317,0,False
267.06154944017,268.29225847817,0,False
272.66811283417,273.36730585617,0,False
280.02788347317,283.47340525917,0,False
283.47340525917,284.15759602117004,0,False
292.08258118117,296.93535193017,0,False
296.93535193017,303.76350799717,0,False
303.76350799717,307.02716603717,0,False
307.02716603717,308.95565488517,0,False
310.03138574817,317.36094179317,0,False
317.48231940017,320.62746471817,0,False
332.74141161217,333.36132431317003,0,False
339.38098893617,343.13693059117,0,False
343.46511966817,343.73861056517,0,False
343.84800692417,345.46160321817,0,False
346.25472682017,350.19299574017003,0,False
350.87047150417,356.76875852117,0,False
356.76875852117,358.23649300317,0,False
358.23649300317,361.71894376117,0,False
372.37570491917,372.62184672717,0,True
372.62184672717,373.51525032517003,0,False
379.11109306817,379.63974835517,0,False
379.63974835517,381.95347343817,0,False
389.60818273717,390.58997112517,0,False
407.01659877617,407.38734404117,0,False
409.73481544517,410.68914122117,0,False
410.68914122117,412.80376236617,0,False
413.55898420317,416.16106671517,0,False
416.70973763517003,417.00496071717004,0,False
417.00496071717004,425.86793750117,0,False
426.68428097017,428.86755864517,0,False
428.86755864517,430.90834674217,0,False
435.21939492317,435.60387149517,0,False
436.02954198517,436.99759906717003,0,False
436.99759906717003,437.58804523117,0,False
443.46446293017,444.06177474717003,0,False
446.51223156717003,446.81432030117,0,False
447.41849777117,448.79162838517,0,False
448.79162838517,449.40267150817,0,False
449.44386542617,450.21968422317,0,False
451.01609997817,452.62894712317,0,False
453.13013979717,453.44595983817,0,False
453.95401816517,455.10744788117,0,False
456.00684843217,456.09610192217,0,False
457.99044022417,458.79372163217,0,False
458.79372163217,459.25372038817,0,False
459.43909302117004,462.53550255417,0,False
466.59252219117,467.62237015117,0,False
469.58871050917,469.88393359017,0,False
470.17170837817,474.64124852417,0,False
474.92274030017,477.28452495517,0,False
477.35259954017,481.18363395217,0,False
481.85646795217,483.05737591317,0,False
483.05737591317,483.46931509717,0,False
483.91558254717,485.89289063017003,0,False
485.89289063017003,488.46751053017,0,False
488.76959926517003,491.91348704417,0,False
492.24303839117,495.84005927217004,0,False
495.84005927217004,496.14901366017,0,False
496.55408719117,496.76005678317,0,False
496.84244462017,499.50631801017,0,False
499.50631801017,500.61855380717003,0,False
500.90632929117,505.74661470317005,0,False
505.74661470317005,506.48123958117003,0,False
506.85198484617,509.50154560517,0,False
509.50154560517,512.66661166817,0,False
512.66661166817,513.53110262917,0,False
521.81326197217,522.63714034017,0,False
522.63714034017,523.90728615717,0,False
524.05833052517,527.84072403917,0,False
532.85951643117,533.20966473717,0,True
536.16131423017,536.7654917001701,0,False
549.79533795017,551.26458770717,0,False
553.50898701417,554.06510491217,0,False
560.08570113317,561.18420562317,0,False
565.13070470117,571.04203199117,0,False
579.96621770717,580.85188695317,0,False
582.58203152617,584.84016213917,0,False
584.84016213917,585.61598093617,0,False
594.46464445117,596.57926559517,0,False
596.90195129017,599.2974822651701,0,False
600.27240500017,602.88821881917,0,False
603.6250179221701,606.16885568117,0,False
606.80836796617,610.82587931717,0,False
613.73210737017,613.97370090017,0,False
617.16449797517,617.71163626317,0,False
617.97454687017,621.14648034217,0,False
621.45611922717,624.77851343617,0,False
624.77851343617,629.32357576617,0,False
629.32357576617,631.10806423817,0,False
633.57969934217,634.6507412201701,0,False
634.6507412201701,635.74924571117,0,False
635.94148399717,636.68239320317,0,False
637.1698545701701,637.80836030517,0,False
645.23466799817,645.52989108017,0,False
645.52989108017,646.76570863217,0,False
646.76570863217,647.53408045017,0,False
652.90302114817,653.48660165917,0,False
660.59825558517,660.90720997317,0,False
666.33736022317,666.59825503917,0,True
666.59825503917,668.12929567317,0,False
0.0,0.4943270167199998,1,False
0.4943270167199998,1.0161166454699995,1,False
3.29816886636,3.4987288559699996,1,True
6.926481406270001,7.747088487969999,1,False
7.747088487969999,13.490262885469999,1,False
13.87315013837,14.93064826557,1,False
15.842284582169999,16.159386462569998,1,False
16.159386462569998,16.717455446069998,1,False
16.717455446069998,18.586103399869998,1,False
18.586103399869998,21.31210248147,1,False
32.35489815027,32.81071630847,1,True
38.171241725870004,38.508547165770004,1,False
38.74557261007,39.27432167807,1,False
39.27432167807,39.78939620117,1,False
42.553546202970004,43.12787708717,1,False
49.92099952437,50.52267949827,1,False
67.17228454077,72.18628432327,1,False
74.26349979957,74.89754736316999,1,False
74.89754736316999,76.77096000917,1,False
76.77096000917,78.65758688167,1,False
79.67679486636999,82.34333111437,1,False
88.33929458886999,90.78703811906999,1,False
92.31136210057,92.49368936546999,1,False
92.49368936546999,93.96598202917,1,False
99.11360152017,99.28681242217,1,True
99.28681242217,100.88673417116999,1,False
110.49118625217,114.07847518816999,1,False
114.52080033917,116.55374934217,1,False
163.97469545117002,164.28465180117,1,True
164.28465180117,167.88561528117,1,False
168.05882618317,174.21237137017002,1,False
175.12712731917,176.28345869017002,1,False
178.53664717117002,179.04716351317,1,False
180.26562982817,181.28666251117002,1,False
182.81821153517,183.48826423417,1,False
184.81469508517,185.12009325417,1,False
186.22916383017002,187.90201648417002,1,False
187.90201648417002,188.54016191117,1,False
